"id","studentId","stats","avatar","weekChlId","knowledgeLvl","weekChlScore","weekChlWinner"
64,2395,"{""c"":[1],""m"":[[0,0,0,0]],""t"":[[0,0,0,0]],""g"":[[0,24,26,39]],""d"":20437}","w63060003",181,3,"0.00",0
65,2428,"{""c"":[1],""m"":[[1.64,4,2,5]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20437}","w63060003",181,3,"0.00",0
67,2404,"{""c"":[1],""m"":[[10.6,10,3,12]],""t"":[[0,0,0,0]],""g"":[[66.01,23,4,25]],""d"":20437}","w63060003",181,0,"0.00",0
69,2899,"{""c"":[1],""m"":[[5.16,36,10,40]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20487}","c07340023",775,4,"0.00",0
72,2432,"{""c"":[1],""m"":[[0.82,2,5,2]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20437}","w63060003",181,3,"0.00",0
73,2263,"{""c"":[0,0,0.28,0.29,0.15,0.28,0.3,0.86],""m"":[[0,0,0,0],[0,0,0,0],[9.08,104,2,106],[9.66,109,16,117],[6.8,74,4,77],[10.47,240,5,244],[7.53,134,2,136],[6.19,69,6,74]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[2.72,3,13,5],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[8.69,79,19,89]],""d"":20495}","w63060003",814,2,"0.00",0
75,2379,"{""c"":[1],""m"":[[0.41,1,6,1]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20437}","j63063003",181,3,"0.00",0
77,2376,"{""c"":[1],""m"":[[0,37,3,40]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20462}","w63060003",181,3,"0.00",0
79,2423,"{""c"":[1],""m"":[[4.1,10,1,11]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20437}","w63060003",181,3,"0.00",0
81,2827,"{""c"":[0.28,0,0,0.15,0.14,0,0.15,0.29],""m"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[2.68,28,0,28],[11.8,142,3,145],[0,0,0,0],[0,0,0,0],[5.4,59,5,64,0.09]],""t"":[[28.5,18.75,5,20],[0,0,0,0],[0,0,0,0],[27.38,35.25,11,38],[31.53,39.5,6,41],[0,0,0,0],[4.24,5,4,6],[6.01,6.5,3,8,0.98]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[8.91,81,7,85,0.11]],""d"":20498}","266350c83",777,2,"0.00",1
84,2402,"{""c"": [], ""m"": [], ""t"": [], ""g"": [], ""d"": null}","w63060003",181,3,"0.00",0
85,2392,"{""c"": [], ""m"": [], ""t"": [], ""g"": [], ""d"": null}","635062063",181,3,"0.00",1
89,2598,"{""c"": [], ""m"": [], ""t"": [], ""g"": [], ""d"": null}","w63060003",181,-1,"0.00",0
91,2406,"{""c"":[1],""m"":[[0,20,0,20]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20443}","w63060003",181,3,"0.00",2
93,1800,"{""c"":[0.14,0,0,0,0.44],""m"":[[0,108,3,111],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20468}","w63060a03",NULL,3,"0.00",0
94,436,"{""c"":[0,0,0,0.43,0.15,0.14,0,0.72],""m"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[2.66,19,4,20],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[5.16,5.75,1,6],[4.92,5.25,3,6],[0,0,0,0],[7.14,7.75,9,10]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[5.6,140,11,147],[0,0,0,0],[0.56,14,5,17],[0,0,0,0],[1.6,40,12,49]],""d"":20495}","o05580003",716,4,"0.00",0
96,2349,"{""c"":[0,0,0.14,0.14,0,0,0.44,0.29],""m"":[[0,0,0,0],[0,0,0,0],[0.72,6,2,8],[1.4,30,1,31],[0,0,0,0],[0,0,0,0],[3.12,13,3,15],[0,0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[1.8,1.75,154,15],[0,0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0.4,10,16,17],[0,0,0,0,0]],""d"":20497}","e21582b03",688,4,"0.00",0
97,2342,"{""c"":[0,0,0,0.14,0,0,0.15,0.29],""m"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,56,4,60],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[1.5,2.25,11,5],[0,0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[1.08,27,19,35],[0,0,0,0,0]],""d"":20497}","w63060003",688,4,"0.00",0
98,2367,"{""c"":[0.14,0,0,0.14,0.15,0,0.58,0.29],""m"":[[3.04,19,1,20],[0,0,0,0],[0,0,0,0],[2,16,1,16],[0,20,0,20],[0,0,0,0],[12.38,62,4,65],[0,0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[4.8,5.75,19,10],[0,0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[1.52,38,15,49],[0,0,0,0,0]],""d"":20497}","063081703",688,4,"0.00",1
99,2319,"{""c"":[0.14,0,0,0.14,0,0,0.01,0.29],""m"":[[8.96,56,2,58],[0,0,0,0],[0,0,0,0],[4.62,82,5,85],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0,0]],""d"":20497}","w63060003",688,4,"0.00",0
100,2290,"{""c"":[0,0,0,0,0,0,0.01,0.29],""m"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0,0]],""d"":20497}","w63060003",688,-1,"0.00",0
101,2368,"{""c"":[0,0,0,0,0,0,0.15,0.29],""m"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,88,5],[0,0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0,0]],""d"":20497}","w63060003",688,4,"0.00",0
102,2371,"{""c"":[0,0,0.29,0.28,0,0,0.43,0.29],""m"":[[0,0,0,0],[0,0,0,0],[3.66,35,7,40],[3.36,21,3,22],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[1.2,1.5,89,15],[0,0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0.88,22,21,35],[0,0,0,0,0]],""d"":20497}","648310043",688,4,"0.00",0
103,2345,"{""c"":[0,0,0,0,0,0,0.44,0.29],""m"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0.84,7,3,8],[0,0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[1.2,2.5,106,16],[0,0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[3.48,87,50,115],[0,0,0,0,0]],""d"":20497}","w63060003",688,4,"0.00",0
104,2340,"{""c"":[0,0,0.14,0.14,0,0,0.44,0.29],""m"":[[0,0,0,0],[0,0,0,0],[2.1,10,0,10],[2.08,8,0,8],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[6.38,2.75,109,15],[0,0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[8.74,19,24,32],[0,0,0,0,0]],""d"":20497}","n57646386",688,1,"0.00",0
106,2317,"{""c"":[0,0,0,0,0,0,0.29,0.29],""m"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[2.54,20,5,24],[0,0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[7.5,8.25,36,15],[0,0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[3.44,86,19,102],[0,0,0,0,0]],""d"":20497}","w63060003",688,4,"0.00",0
107,2318,"{""c"":[0,0.14,0.14,0.14,0,0,0.01,0.57],""m"":[[0,0,0,0],[4.23,47,0,47],[2.4,20,0,20],[1.26,9,0,9],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[9,9.5,22,15]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[2.2,55,6,60]],""d"":20497}","w63060003",688,4,"0.00",0
108,2347,"{""c"":[0,0,0,0.14,0,0,0.58,0.29],""m"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[2.18,17,3,19],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,210,15],[0,0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0.32,8,2,10],[0,0,0,0,0]],""d"":20497}","w63060003",688,4,"0.00",0
109,1114,"{""c"": [], ""m"": [], ""t"": [], ""g"": [], ""d"": null}","w63060003",NULL,-1,"0.00",0
110,481,"{""c"":[0.15,0,0.15,0.43,0.15,0.14,0,0.72],""m"":[[0,19,1,20],[0,0,0,0],[2.05,5,0,5],[2.52,18,2,20],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[4.37,5.5,14,9],[2.28,3.25,11,6],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[5.68,142,54,163],[0,0,0,0],[0.64,16,3,19],[0,0,0,0],[1.52,38,23,49]],""d"":20495}","p830627a3",716,4,"0.00",0
111,1797,"{""c"":[0,0,0,0.29,0.57,0.57,0.57,0.86],""m"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,401,23,421],[24.48,306,11,317],[37.48,316,17,331],[26.8,269,6,274],[14.38,162,6,168]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20495}","w63060003",729,3,"0.00",0
114,370,"{""c"":[0,0,0,0.43,0.15,0.14,0.43,0.72],""m"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[31.03,121,5,125],[0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[2.7,3.25,7,5],[2.88,4,8,6],[5.28,5.25,3,6],[14.04,16,19,20],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[12.88,322,61,366],[0,0,0,0],[0.72,18,1,19],[0,0,0,0],[1.72,43,10,49]],""d"":20495}","m48761323",716,4,"0.00",0
115,1437,"{""c"":[0,0,0.15,0.15,0,0.14,0.43,0.57],""m"":[[0,0,0,0],[0,0,0,0],[2.6,20,0,20],[2.09,19,1,20],[0,0,0,0],[2.86,58,2,60],[9.41,68,2,70],[2.66,38,2,40]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[5.46,21,0,21],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20496}","q25060023",800,1,"0.00",0
117,925,"{""c"":[0,0.15,0,0,0,0.72],""m"":[[0,0,0,0],[5.88,121,2,122],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20466}","w63060003",NULL,4,"0.00",0
118,3334,"{""c"":[1],""m"":[[18.72,78,35,90]],""t"":[[0,0,0,0]],""g"":[[0,0,0,0]],""d"":20438}","w63060003",NULL,2,"0.00",0
124,2322,"{""c"":[0.29,0.44,0.43,0.29,0.15,0.28,0.44,1],""m"":[[58.2,213,8,220],[49.5,234,8,240],[18.12,201,3,203],[9.16,102,2,104],[5.8,63,4,67],[5.25,73,7,77],[7.06,169,1,170],[5.94,66,4,69]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[9.09,7.75,13,10],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[9.24,84,7,89]],""d"":20495}","955372041",814,2,"0.00",2
126,2296,"{""c"":[0,0,0.58,0.29,0.15,0.28,0.44,1],""m"":[[0,0,0,0],[0,0,0,0],[9.87,184,4,188],[11.43,138,11,147],[7.2,78,0,78],[4.98,77,5,82],[5.86,100,2,102],[13.55,142,3,145]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[2.51,2.5,12,5],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[9.46,86,3,89]],""d"":20495}","440063c13",814,2,"0.00",1
128,1435,"{""c"":[0,0.15,0.57,0.29,0.28,0.57,0.42,0.86],""m"":[[0,0,0,0],[2.47,19,1,20],[41.28,523,26,548],[12.18,132,1,133],[5.03,57,2,59],[41.14,401,15,416],[22.84,169,17,185,0.14],[25.09,193,18,210,0.12]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[10.66,41,34,67],[0,0,0,0,0]],""d"":20501}","o53060b96",800,1,"0.00",0
129,2281,"{""c"":[0,0,0.14,0.29,0.15,0.14,0.3,1],""m"":[[0,0,0,0],[0,0,0,0],[8.42,98,0,98],[12.34,150,3,153],[3.58,41,2,43],[2.39,69,4,73],[2.82,65,4,68],[6.2,69,10,74]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[1.91,2.75,11,5]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[8.8,80,16,89]],""d"":20495}","p430629a3",814,2,"0.00",0
132,1676,"{""c"": [], ""m"": [], ""t"": [], ""g"": [], ""d"": null}","w63060003",NULL,-1,"0.00",0
133,1862,"{""c"":[0,0,0,0.01,0.29,0.15,0.29,0.72],""m"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[1.52,59,19,69],[11.66,126,27,145],[10,120,28,130],[0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20494}","w63060003",729,3,"0.00",0
134,3152,"{""c"":[0,0,0,0.28,0,0.14,0,0.14],""m"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[2.87,41,1,42],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[12,10,0,10],[0,0,0,0],[6,6.25,7,8],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20491}","w63060003",758,4,"0.00",0
137,910,"{""c"":[0,0.14,0,0.3,0.15,0.14,0,0.72],""m"":[[0,0,0,0],[3.2,40,0,40],[0,0,0,0],[2.52,18,3,20],[6.65,127,3,130],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[2.16,3.5,38,9],[1.92,2.5,38,6],[0,0,0,0],[3.9,5.5,25,10]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[8.24,206,43,235],[0,0,0,0],[0.64,16,5,19],[0,0,0,0],[0,0,0,0]],""d"":20495}","p410643a3",716,4,"0.00",0
139,2282,"{""c"":[0,0.14,0.29,0.29,0.57,0.14,0.44,0.86],""m"":[[0,0,0,0],[2.3,23,2,25],[5.66,66,3,69],[4,50,1,50],[10.5,136,6,142],[1.59,69,3,72],[5.89,92,15,103],[5.88,117,12,127]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[3.73,5.25,22,10],[0,0,0,0],[5.86,4.5,2,5],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20496}","o13562243",814,2,"0.00",0
140,3121,"{""c"": [], ""m"": [], ""t"": [], ""g"": [], ""d"": null}","w63060003",NULL,1,"0.00",0
143,1873,"{""c"":[0,0,0,0.43,0.57,0.57,0.43,0.86],""m"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,270,14,283],[23.12,310,15,321],[47.7,435,27,454],[29.9,299,7,306],[19.18,214,1,215]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20495}","w63060003",729,3,"0.00",0
147,1876,"{""c"":[0,0,0,0.43,0.57,0.57,0.43,0.86],""m"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,295,9,302],[15.68,196,12,208],[28.46,230,34,253],[14.8,148,24,159],[9.26,106,9,115]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20495}","p25185043",729,3,"0.00",0
148,1871,"{""c"":[0,0,0,0.57,0.43,0.43,0.43,0.86],""m"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[13.36,854,11,865],[65.52,819,8,827],[48.74,437,14,450],[33.4,334,6,340],[35.12,373,3,376]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20495}","w63060003",729,3,"0.00",0
149,1879,"{""c"":[0,0,0,0.43,0.57,0.43,0.29,0.86],""m"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,50,13,55],[6.64,83,2,85],[5.7,57,0,57],[12.82,82,23,93],[4.74,54,2,56]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20495}","w63060003",729,3,"0.00",0
150,1993,"{""c"":[0,0,0,0.43,0.43,0.57,0.43,0.86],""m"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,243,33,268],[30.3,317,22,337],[61.64,1039,38,1073],[32,320,18,336],[22.92,254,18,272]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20495}","g28732b23",729,3,"0.00",0
153,1906,"{""c"":[0,0,0,0.43,0.57,0.57,0.43,0.86],""m"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,738,5,743],[42.24,528,8,536],[58.26,528,14,541],[66.8,668,23,690],[29.78,344,17,361]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]],""d"":20495}","w63060003",729,3,"0.00",0
154,2295,"{""c"":[0,0,0.28,0.29,0.14,0.28,0.44,1],""m"":[[0,0,0,0],[0,0,0,0],[15.65,178,3,181],[10.94,125,7,131],[9.44,99,9,107],[4.28,96,13,109],[5.86,100,7,106],[7.75,105,3,108]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0.99,4.75,1,5],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[9.46,86,12,89]],""d"":20495}","o43062a93",814,2,"0.00",0
155,2339,"{""c"":[0,0,0,0,0,0,0.01,0.29],""m"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0,0]],""d"":20497}","w63060003",688,4,"0.00",0
156,927,"{""c"":[0.29,0,0,0.29,0.29,0.14,0.14,0.86],""m"":[[357.84,994,28,1021],[0,0,0,0],[0,0,0,0],[1.82,13,10,20],[0,19,1,20],[0,0,0,0],[2.52,18,3,20],[0,0,0,0]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[3.36,4.5,23,9],[3.54,4.25,7,6],[5.64,7,12,10],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[4.92,123,212,163],[0,0,0,0],[0.52,13,13,19],[0,0,0,0],[1.36,34,39,49]],""d"":20494}","c68270036",716,4,"0.00",0
160,2259,"{""c"":[0,0,0.57,0.29,0.15,0.43,0.3,1],""m"":[[0,0,0,0],[0,0,0,0],[67.66,704,19,720],[11.38,131,12,138],[14.56,153,13,165],[9.29,277,8,282],[28.86,371,22,387],[21.25,227,18,240]],""t"":[[0,0,0,0],[0,0,0,0],[1.64,1.75,13,5],[2.49,3.75,5,5],[0,0,0,0],[3.73,4.75,1,5],[3.93,3.75,5,5],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[8.58,78,27,89]],""d"":20495}","j48161043",814,2,"0.00",0
161,2308,"{""c"":[0.14,0.57,0.86,0.71,0.58,0.72,0.86,1],""m"":[[29.02,105,20,120],[88.88,407,163,471],[51.01,568,103,624],[67.29,693,385,851],[27.99,455,141,526],[31.2,488,202,571],[41.16,492,127,570],[6.73,75,20,86]],""t"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[2.9,3.75,10,5],[2.07,3.75,5,5],[0,0,0,0],[3.27,3,18,5],[0,0,0,0]],""g"":[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0],[26.07,237,57,267]],""d"":20495}","w63060003",814,2,"0.00",0
162,1890,"{""c"":[0.14,0.14,0.57,0.43,0.28,0.58,0.29,0.71],""m"":[[65.44,382,5,387],[6.47,59,1,60],[3.45,55,0,55],[8.63,238,4,242],[4.25,25,0,25],[3.38,26,4,30],[12.68,113,4,117],[5.84,34,1,35]],""t"":[[0,0,0,0],[0,0,0,0],[6.56,7.75,37,15],[3.45,3.5,29,10],[10.02,8.25,50,16],[14.42,12.5,6,14],[1.97,2.75,10,5],[0,0,0,0]],""g"":[[118.26,162,1,163],[14.56,56,8,64],[41.6,160,42,184],[0,0,0,0],[0.52,2,0,2],[0,0,0,0],[24.44,94,37,120],[0,0,0,0]],""d"":20496}","r41252023",795,1,"0.00",1
